Tamaño del Archivo (KB),Número de Documentos,Tiempo de Procesamiento (ms),multa,retrabajo (hrs),cluster
506.0582772093164,71.50937313009217,1696.8462969622103,-19.726783473086055,-0.22266022430631457,1
508.93205220648855,71.38698235448717,1784.0611339580198,-34.400535733192186,0.32154840630240217,1
406.5538880106335,54.18085627014422,1482.760222337088,35.12274423460346,-0.21523752420805814,2
637.9561147576961,96.13809868843934,2291.938499482571,264.66159748356677,4.863214540128035,0
588.6283608487439,90.13352811758375,2159.2076967441203,262.47935477200866,4.410523931970164,0
506.52334593139733,70.61991395612742,1926.5090364369926,-23.123090046418145,0.8742954846623285,1
406.88224152690293,63.734366082948505,1487.966369339866,46.634262527302866,-0.06398890638696346,2
384.44308601999234,52.33086776671431,1284.9981039873978,2.328867213373146,0.4660741755458525,2
421.68778480727303,60.702644565125716,1498.674085472016,-31.93889732941127,0.28212836511428624,2
622.890086741697,84.04687246657133,2157.788909942222,256.8276081824188,4.403234404951918,0
510.21480696487595,67.7325849043123,1731.620305712154,33.048048862947596,-0.4961990383648785,1
449.9936773265159,62.42003902854794,1476.456333543843,-23.172464490682064,-0.02112599207959128,2
528.2687381976555,79.30173942809427,1930.4945312654243,-8.573897240025298,0.35868552467363196,1
312.1971291041731,47.043206309849566,1281.5248135253712,28.161708285702044,-0.4885526468085267,2
590.0179414372589,89.86762645166941,2170.3499963529225,263.11984744697435,4.58334603905809,0
515.3049361227178,79.14203152727804,1889.64604669739,-28.928063452210985,0.5356478756501293,1
508.20181203493746,73.3525644860971,1961.4604113845196,5.2983767053403605,0.038295097061730336,1
558.0294045513982,80.08991098506256,2004.7648312664824,-3.623547877323829,0.36445340846361257,1
529.7456752941066,81.2192143004733,1837.8475228348111,1.243389427081395,0.05594441161385338,1
396.9940575102849,54.378444705529205,1197.479498794423,22.454307524809845,0.22791142110296578,2
524.9467113731856,77.53968631786941,1823.4182361553871,5.707179998650452,0.5957561465522054,1
449.89434536369106,60.05933437549837,1399.3731217170675,-2.2009917252017788,-0.6198466415110802,2
297.8895122859895,45.06030755699461,1108.9127679518695,-3.3663951678916213,-0.30522889408335185,2
570.7556081605485,79.69357358898755,1889.7947522187926,25.544020853093915,0.4988691676824442,1
562.9436641643524,79.87428014139155,1924.3220424713472,-17.088092999992043,0.5724378672289732,1
499.5884802060219,81.26116212325415,1962.2677187482334,-51.42724781469587,-0.5615905211640122,1
626.4881707827046,95.47388053613106,2115.893948289886,261.6555368922826,5.0731683559640555,0
410.6885470058545,59.193163189483904,1387.2037273062053,8.973203000185023,-1.025969532156378,2
397.0017442945458,56.287622830985065,1295.942282613511,-9.87696506091382,0.2495338245528519,2
558.3501432894165,78.2791116654087,2016.4836944779265,-12.462322174974586,0.08727220194455106,1
620.1198237995837,91.05613284501457,2361.506214639524,264.3592919678866,4.257577579265752,0
421.14311806694076,64.4850658670644,1574.3978961069179,-0.5825113013701985,-0.26786489796897417,2
568.0630365832221,86.32273550048117,2172.137228497803,221.20179544340294,3.946838704507551,0
406.1045297622466,65.51112739740724,1538.6091932959346,15.689374741131314,-0.08143188593724396,2
552.9770295596445,82.6804018960062,2065.6923364054783,-63.15610765423975,0.7921855912049887,1
288.3435492278263,44.469870303800136,999.1343507756966,12.81008336652347,0.32831783865345,2
685.5502236310626,99.45944949338131,2352.606237980503,292.4321237401009,5.322152086686485,0
398.8379370313597,59.468225097737644,1450.5091541236302,11.79048063513027,-0.12846945458282333,2
616.6395860912933,92.49599810244506,2377.69515390191,236.25372928241384,4.791845192798721,0
719.1733345280809,102.21677443931927,2513.5368367705237,306.946527349875,4.772564596785669,0
592.7553340568879,80.6322475223988,2050.695922387846,236.1307565784975,4.038934558490683,0
469.3637304658474,72.76642281545085,1868.0660804756367,38.00726947597085,-0.2203798631670246,1
554.7483134231226,77.46820159153452,2035.5479036731867,8.58076496303529,0.19490738062167326,1
574.9128151196654,85.97269918025947,2105.889557077743,224.0855618834079,3.9180514154875503,0
283.04273376288046,40.849017617046314,1168.3107095407454,-40.10231292728574,-0.3338069147059773,2
484.4437334003639,71.40029310670072,1674.7597567397524,-14.583642321887632,0.158095616676224,1
439.11884959922907,65.05018789443918,1599.7432739647695,19.251913125462377,-0.02134673459659235,2
435.42354943756243,65.88699961026668,1608.7809121173923,27.338631779679165,-0.2794275441653137,2
411.33748345617164,66.32686353556282,1646.4627217374486,4.303129493160766,-0.33770762098854995,2
646.2690913437968,100.18261653245874,2205.6945140839643,289.8985029507555,4.520438545772295,0
455.670965376363,68.25767666821325,1547.959061948371,-7.876809242653096,0.324931720175482,1
478.0874198866661,71.41862391483029,1689.6078231532126,-0.5065916016905058,0.16654274265897628,1
503.17772485523113,65.62260201047965,1692.0124386160276,28.83948577456351,-0.30122345504313314,1
437.1530905417,61.93233472578493,1548.4834534012175,-8.222600740070405,-0.2853535781274245,2
546.1791811431574,72.91770780171154,2013.7316782569455,15.628120502503734,-0.45764588174582244,1
487.37157650538364,65.84156652885008,1713.552238430421,-12.535176372507767,-0.15686202554665218,1
628.7343038048357,96.20059222815365,2448.4444003503604,312.03696290977797,4.849043732378209,0
497.1775621242766,76.36884171996508,2000.4510066596906,13.728505816055486,-0.3505902637852732,1
352.0454225413278,55.474979920226815,1436.9753754555568,23.060684063821032,0.8724710082791755,2
589.7901262237393,84.43605973776586,2024.5687667094235,44.647752904375956,0.24881301884796564,1
462.7684840201873,68.11377672077131,1726.733482127567,-61.25005140258359,-0.01283411264467733,1
708.9287404015048,92.73033741322787,2354.1201829186243,305.88099512605345,4.833933588786827,0
588.6514952539815,87.84484608424671,2078.1544587900376,275.1286615996152,3.8449994839097648,0
503.6291050858442,70.38127535316315,1883.187424217971,10.6155738905713,-0.47826565719248526,1
509.10258740598556,69.21077041537006,1729.7587286070632,5.707311492151008,0.5276724096505984,1
713.2522754250192,101.9136342384316,2334.3904024529475,299.6905029334199,5.5522047640027985,0
483.16690997517037,64.21158997522492,1643.0031635537307,7.979309375738789,-0.8836706495942268,1
550.5392709372588,82.16160188864204,1894.1494387121277,21.4920714889826,0.1876258400572812,1
513.9051018262542,76.17262119019061,1641.7428922467025,19.601447399886442,0.5511050448071706,1
631.3022650696125,89.31156688695926,2148.5938319535085,272.40793073524395,4.413686633663396,0
642.6869437676115,88.76153811794914,2225.1574866155133,271.552669954476,5.206032535224911,0
543.2518891762909,80.8468265595014,2026.4185330996836,0.47808378354879294,0.30607797616739685,1
430.90887338597025,68.36146891297273,1679.8557055840977,-9.794272481188901,0.17985810701999,1
376.9127288227852,53.57129816431669,1422.4879695400468,42.23084786414216,-0.09758867801422294,2
521.4973005206825,79.64670408938197,1948.3013661687287,-30.145146368404,0.03674061121434995,1
410.3047150009721,64.52209804150546,1519.1942112116376,17.786566661118172,-0.17846354917243368,2
459.11276622961935,62.74403838690734,1740.2070281311242,17.645432468709572,0.11825020645761385,1
621.6243968181183,86.0295933307196,2237.2389876387765,251.41801448167112,4.500837898610266,0
654.6124271373079,97.07711228540548,2385.087198202925,292.0229352735959,4.576772263517927,0
612.3351614728749,85.4425722104598,2156.1072279326063,284.96001055009356,3.473371049413092,0
426.57996442454277,64.00041708258992,1601.673635771714,-7.828892952818666,-0.07777643961900771,2
438.32932012825097,63.97354102998091,1600.4489732125096,31.12180802339256,-0.40600713250302034,2
683.0998562855406,101.79446494589554,2380.0405468518234,326.52685301769714,4.652908839532162,0
493.1398354450732,73.4391026820314,1896.5225072957742,-16.839349806226462,-0.2752250002763231,1
464.5117269912736,70.2315299974165,1818.881058083566,-26.285494539418305,0.32982509464807735,1
410.57291403787286,58.604812124471316,1509.4035315517974,3.924394361408607,-0.44320567778844006,2
468.19123450809167,55.8866294163639,1597.181601530192,-29.422441064789183,-0.3539691085439564,2
583.605486797715,82.93042609356905,2144.359450931567,180.09446630342163,4.431916438476648,0
710.8724202323774,104.83862938824724,2679.545244892828,288.3901282136477,5.044600467014781,0
525.082087355965,75.92221160292169,1714.365422397078,51.57776093450882,-0.4496151545822569,1
644.1918019887848,89.29367218883127,2250.9913946351085,262.3925257409161,4.872626964922931,0
482.3543538256846,65.80082786411637,1626.1077589115225,9.002600022470729,-0.05164093335411657,1
595.394947624284,89.48041166973364,2190.202583612858,280.6052080714027,4.426062652220333,0
583.8831896538321,86.0750716607451,2127.566807129496,263.0232234444373,4.3107040888540515,0
584.259906946706,83.72821059833315,2214.2032325991768,250.0857691169641,4.4688484436262375,0
480.44464534559756,68.48498381278583,1627.7389733591249,29.14769831037404,0.27342000560283414,1
609.2799924235902,80.96747219529855,2014.9305635262388,252.94689745823257,4.150943375224759,0
626.3451856974453,82.75265570187634,2153.047685302182,258.8321374319703,3.7524225263694793,0
598.0345884924709,94.03056356746748,2231.912601785867,285.9181759393651,4.568658743712867,0
457.3799723347628,71.68899687788159,1653.3710826377749,-24.423352165058954,-0.13562097290034766,1
610.0586244776235,88.22994024230242,2165.841349532276,237.03636306188744,4.791951939334863,0
593.7554439435578,91.98986538546292,2290.1174865493654,237.45388076972063,4.24276062928726,0
460.7524794636561,67.4743834042285,1745.388158099125,13.474430339152248,-0.12540507540761775,1
358.64748257244537,55.83687229471623,1129.19161099988,-3.8824156708924216,-0.5910839163759108,2
654.2693733042789,94.79664764745941,2452.3911714684964,310.60291698488095,5.162383426156889,0
421.9589475199825,67.06716425606677,1618.7927016426747,1.2077106764675143,0.4887649343516875,2
435.9788264479138,60.52316887665347,1509.1196741848194,-32.52193981574417,-0.19465151306907583,2
510.61039269036667,75.44919857240488,1842.1369819401862,-8.435880404424326,-0.0774149434824071,1
449.67723334534764,69.46835261897172,1690.0656365351867,21.27385307128173,-0.3229631055715804,1
250.12028774816952,44.980534747873016,1160.3101840665402,-6.2192150332933185,-0.28450136584651203,2
588.631479207382,88.14387040746628,2099.148635165717,286.15369679103975,4.576646028487376,0
622.0105544298527,87.4196539599216,2248.8932617589517,247.24039195630868,4.098905062460237,0
429.9778762721777,53.60431641923231,1485.2307922435352,17.064655381905975,0.18952680262172872,2
488.3376007202646,69.04251224611097,1819.441388917057,-42.28671958448195,-0.006074926292268718,1
386.2746583109833,56.92243022160039,1433.247428818718,-5.371775905445378,0.2993827109891581,2
423.46520493630493,66.32967918423333,1588.8045662777497,-9.182067901071457,-0.1565190300621622,2
419.90678131056717,61.51796535005416,1692.6082403527068,-33.16036789990079,0.43290599110616695,2
464.6863439339518,66.39311773499955,1580.375114574531,26.377058180556812,0.7480758007579964,1
599.1721210825636,83.43677525727753,2068.044388333439,239.81631263288267,3.571768058254354,0
604.2194114795525,83.385191935349,2149.709422840384,237.367900541964,4.213235692396316,0
285.02338786146623,42.51949443792838,1109.2799035026815,30.86951375567454,-0.0370087426812898,2
357.4396811772767,57.08268093196844,1290.0632352012797,3.8299194651166824,-0.28548206708851204,2
431.8770610108887,67.32895751766367,1576.9712186389763,18.498505327276785,0.16254583139333795,2
528.8258047478823,77.65804272369817,1984.4768712672992,-40.391699527488896,0.4469814544249275,1
529.1650514269105,86.02451454353765,2043.4146396640253,-18.94306357642339,-0.787392632111973,1
294.51358038701096,42.229008134578365,1045.108436069859,49.49346126789794,-0.8175737140892068,2
450.0126800867684,61.317641903390864,1475.4559795851926,20.25976918461904,0.6611115993964007,2
556.6583018374778,88.11567137829034,2085.997297945157,226.53830148344352,4.104427627023904,0
435.97735207774286,57.632854986892006,1530.6943330645813,5.338189842511745,0.03568247781541001,2
456.7850410416602,72.84669903352923,1669.8363215738864,-23.618886436185782,-0.4261893558534698,1
379.16403432028795,52.462439759953014,1468.4463298504907,33.064659780386776,0.017682958851638876,2
602.2640320965933,94.16794154231356,2302.145892661806,216.1568900437958,5.046014141153602,0
312.8117871054206,53.58597000346044,1306.012332823768,6.530622537143158,0.19801269557181372,2
500.38380355773785,74.76287824067565,1754.9310569883971,6.17441486632319,0.07688146506581603,1
440.1992819628139,67.54285304875461,1410.8363085935655,-26.39387381467848,-0.7060130372371021,2
602.0816210384238,85.69892261460865,2292.698323239446,260.52027266051425,4.746243591997537,0
378.0954871202575,58.71834221947013,1343.3225728794848,8.908665513552947,0.0038239963304276263,2
432.07545757715417,57.89363333963017,1501.6369569832034,-42.18081762483388,-0.24251637847247798,2
335.14001455233085,50.94789480663273,1289.393352957165,-30.353730880518576,0.2562824344467157,2
492.68312028587457,71.65839685023595,1859.1276986398575,-3.679456054219768,-0.3381909555851383,1
537.7439885532166,77.46789052485806,1812.229861530251,-19.761914957548157,0.2236800583110374,1
556.0452315916418,85.09622749705096,2037.284516506535,244.01360176093544,4.735388864530686,0
516.6621964489791,74.51286809441348,1849.800311489491,-0.47624895062625405,0.06151273698345146,1
498.91599147612084,77.42621478474233,1863.2477553838971,-21.597985491492317,-0.16912206738192057,1
458.64847089039125,67.72336228785505,1654.8309412808671,-0.6304528549355184,-0.22821856925210257,1
463.07947259371184,69.94766428596603,1640.297155117003,7.069129205728308,0.1526447208105327,1
455.88169212968114,74.18903950832951,1886.5056112889315,18.476364250875417,-0.1723266382863105,1
756.8295514658121,112.30464160996749,2712.245015122425,270.446388273167,6.2939404890498905,0
383.13561895582745,57.93773760317893,1492.6956022632542,-14.907039468328122,-0.5644585852979458,2
362.007289018303,53.481243231380084,1328.476805814304,13.96143286212211,-0.05175924549234776,2
479.49842830049386,71.78820166365136,1899.4979051957603,-35.158228465245514,0.1087226955413904,1
448.07855146436947,58.66497493993891,1511.1117538861113,2.519047338910842,0.061234662077006036,2
549.7491800070098,81.02186081562816,2016.7426566812355,249.66653888550914,3.926327872184915,0
520.9696128249362,78.9127782146007,1937.126064275124,-61.36515928845582,0.49152227763728956,1
396.59863086811004,56.638217611324464,1422.2528873369445,-11.726902819048389,0.2659928751023715,2
588.7673414141999,80.4786234073678,2027.1477261081081,259.8468315305582,4.495084639756029,0
423.6174339716347,56.657846061100024,1683.2785307535275,-5.025548815378989,-0.26642080555217,2
525.2131511562063,78.14198878109309,2002.9852884660738,-11.250970230263789,-0.16064305678101815,1
264.0316532691029,44.32815166049919,1018.2597452211711,3.7047473501514596,0.1947519360631109,2
464.9073132497033,71.2892397707175,1854.4973424585728,23.458642208090325,-0.4389672699036688,1
509.59647392136344,78.3231703730354,1985.402185319593,12.752723524290168,0.26547955958742975,1
427.62169317057953,76.85513223177814,1762.1990787124066,-17.930401525886033,-0.04026692006666598,1
519.9629967706965,74.6944923960579,2020.2701832145015,-34.61025750238572,0.42464364747935035,1
644.0203077057729,91.5961332301383,2319.261239833385,288.3228330097251,4.429432012283438,0
329.9439834587535,47.516996234254734,1412.7271076256977,-27.938393530844145,0.7236352417955488,2
475.9906088405935,71.69612377838534,1772.3414460231445,-12.5260645105879,0.16374058993416846,1
604.6330913308387,89.48326810827382,2152.84459286708,265.7668281020705,4.557588811788951,0
489.2470067378818,70.55829433903605,1596.8002915511915,27.197975241291953,-0.27625137956862206,1
677.7345309967304,96.58021266797036,2561.971104813001,327.5021575856599,5.051051847033895,0
478.0169660783373,73.34727254834418,1670.8342867401361,1.4395857069137779,-0.21907695048489734,1
325.1238852611991,51.05121530451418,1291.8276562148649,-12.086199550473196,-0.6144115639783564,2
586.8487190849844,82.03266708713305,1966.5926630844851,-28.48170411768545,-0.07804208513958477,1
479.7224420769714,65.34519074181456,1783.3299551822863,46.46275735556871,0.4638221141384134,1
572.9477831838784,86.72074710454345,2115.533919180769,251.12330673285362,4.274423830855177,0
464.2763120777205,71.21925236987927,1682.0319447901063,16.079497614957464,-0.1173278547806886,1
451.9750075108344,66.2386578125344,1758.9592827734775,4.668032940011471,-0.12262196551967351,1
526.9454825061664,76.25924565267626,1902.9046100697356,-11.756708790497214,0.8941178669436004,1
365.4486240620861,45.63221145978585,1160.2883837186916,-12.761429308943422,0.24268615126271834,2
571.5907163550776,75.50909293914843,2061.9201030698723,-32.81058558057254,-0.6342182083455759,1
564.2192305769731,85.99328908335838,2015.3047859773462,275.6262498796877,3.933351224410861,0
401.63262399140257,59.98907458899018,1439.6270884647686,-2.859236169231,-0.15987713397417286,2
492.7971571763947,81.65655558194472,1793.0073423835736,33.91243683301486,-0.2876735502701692,1
577.0651516092087,84.49873625517027,1997.5644531973176,-10.645693259591022,0.025670444261348017,1
560.1382839056851,80.96762642823838,2073.9809685851023,-7.069662724809693,-0.22891370322657112,1
668.6120597173726,97.75756310393675,2441.9656325767096,267.11663336897453,4.695473936920248,0
400.53589453444874,50.650170713567576,1353.75248863325,-7.388013964146612,0.061235223900021556,2
575.8057604066629,85.81806148351154,2256.852342932377,219.58181204319146,3.53543999126825,0
629.8927404793002,94.94045017278867,2306.5182409971703,291.55196253330905,3.8419852879014784,0
428.2503883829886,67.22234243051636,1524.567434005632,2.5574574790410667,0.4957341709082465,2
346.0947310386133,46.13533449256008,1254.541416242759,34.987108231477876,0.33395201410592246,2
589.7080915781463,83.09374287113386,2155.9491088007676,223.4190170769954,4.447142976004363,0
533.2273451164115,81.81110808390058,2121.1596350910577,28.84607997445238,0.12152546915237258,1
425.87520166297634,60.598028291272506,1507.7415871072433,-23.210711853904392,-0.07548866421542436,2
518.6002766461163,74.49802596847516,1916.14006954678,8.165885618035134,1.2030022293701852,1
548.0249510048936,71.10401320964584,1839.4804422337832,-27.17217138241858,0.07696527064808636,1
668.5511962727487,96.3039442692822,2379.177258799517,289.81021029037953,5.790311996920291,0
670.3124565699734,97.81563943329343,2449.4779297325676,237.44346431278103,5.772808223027323,0
536.1475807694918,74.51664299900303,1941.0892458922453,-15.907581257992796,0.18414219136577534,1
639.1827271255158,91.9516460521019,2220.308362408793,281.5168898166263,4.566240081450453,0
451.8303891105906,68.43191677382377,1665.7216742812861,41.64282447529873,0.006386611025426546,1
466.68334532723213,70.67750699399805,1522.8873819157925,-50.48091023639223,-0.1598810695173454,1
485.2075367885616,69.3936305919071,1832.4167619766097,-0.054035096529345204,0.18388347216409787,1
485.2405730598635,71.4471302264173,1783.4222260911047,-12.305693064762725,0.2687618510495492,1
491.89268666511344,71.47740756214733,1600.7461744080508,-45.45273148125705,-0.4883019244136622,1
399.8261179648601,60.75439282121749,1326.057306930638,-26.68325584931888,1.04285279650799,2
453.2131041597615,66.87916734861535,1594.3953154169317,-11.175718423523346,-0.3115166584101314,1
496.5992439694825,71.68437035356207,1874.4248238865912,11.080027413313406,-1.0715136764547888,1
507.7446191903606,71.01068072769998,1768.2677404077758,2.0851309342386197,-0.032627324379488,1
608.6572708543068,81.49383829240084,1984.157307537896,-31.13483375814221,-0.45808760303116697,1
524.3382983479357,80.80732282936131,2077.7345967646015,-43.507106873666224,-0.021311284293761407,1
474.95282469252464,73.96565334544142,1632.5932289690913,9.90749367170647,0.02829046844480403,1
486.6531895887802,64.99803088987017,1712.9076406611464,-4.632145409191579,0.1776129359034632,1
487.3423165618452,68.00953562575053,1709.8895729976593,38.22632319663929,0.40121329413978923,1
398.03821524661873,56.68351575518194,1330.4257345397677,-8.363358111092262,-0.40185939071734417,2
398.3907540945942,64.00708837450114,1478.8280532985295,27.11980134581239,-0.14492666759522677,2
561.5884757102334,76.78294022927969,2051.7249942186527,12.900964209613626,0.2706572877832649,1
526.2092031687812,81.23673665377648,1823.8075756675312,19.490219349596675,-0.26222760835515474,1
363.34092728986593,49.4986004029722,1267.9546375217803,10.257718244786258,-0.7488517317895467,2
537.2010225584713,72.85976377375992,1793.9682074017837,10.777692827155969,0.24706241330999254,1
761.1340015671746,99.33611631226123,2518.14898786906,245.63240365963176,4.974532950650011,0
416.2352224154022,61.0592130802678,1497.4625853441453,-5.620056898435978,-0.2520160153459303,2
409.80488171864613,58.5011074302884,1620.7406853206987,-15.742398110127043,0.04789165157151411,2
689.7351298969583,100.49753521224808,2422.906638031316,330.1425370202283,5.0016506698502985,0
608.59948670359,87.37450986618752,2286.0764718994105,246.23820625813312,4.897768851341884,0
554.4578127132294,79.06996828357927,1964.8782517610875,-6.648831137612393,-0.49822047375274325,1
636.4310530699005,92.58181881580691,2296.4668537276534,300.9981913236802,5.602322980785254,0
510.8183378920825,73.70681309570463,1918.9438026196303,7.13952157427423,-0.5640695623012121,1
529.276841308487,72.04853450844541,1764.2691960590134,3.968879677253134,-0.15466455919370808,1
358.6641656932908,50.52850302412252,1290.8209514155867,26.31244031153745,-0.34643489416735784,2
673.5639414669275,102.95243760182707,2395.0193154956014,291.16971016067197,4.772153774893703,0
539.4972231078666,71.02624584381665,1977.7873476529662,-12.926968340400213,0.007488583393615615,1
487.78625602417316,72.52887724563199,1832.8449404463597,-30.75019012833238,0.0663601550128224,1
580.2399619339924,85.83527870635318,2157.2557558442772,284.54557199670603,4.654238791779058,0
586.5328221461025,82.17944049473725,2127.836542211987,245.7315341504647,4.92109284977518,0
435.6361123649751,60.285123380935566,1557.8545592870903,-5.720309030551377,0.06248087367583868,2
550.5941159024632,81.50820871942497,2113.998195081338,25.580862894818768,0.55378621760758,1
559.6785046681225,88.67674287909205,2119.7650759113753,249.7509316165295,3.5518052842896988,0
365.3071072014887,56.16451222971953,1320.2224090910254,-10.538148350885319,-0.8712847626626711,2
560.8581011957062,79.56336430121922,2093.4737127522285,-6.633040972987354,0.05067165772154813,1
573.2193554449403,79.2323117491126,2035.1138678783698,-5.9927986206310955,0.13043152002665395,1
693.9067916888231,106.36899433747874,2491.4655464661855,276.4867181150966,4.887055637458937,0
788.8572065613195,118.70721358443475,2833.0410459673694,339.79040406695606,5.79595638634067,0
615.8101423961813,87.36746991814924,2176.5118573787554,259.9690178574369,4.978925002350946,0
507.66137882944287,77.11064841777912,2113.882430363235,18.607292838156894,0.26738642546333097,1
596.0231695887344,82.41985211271987,2148.75270483306,-24.159957556561455,-0.13161551907351546,1
536.9744107085439,77.99256390229161,1924.3834584638448,13.035904864314329,0.07892579961168349,1
759.4345488093177,109.2496219165493,2793.021034459148,304.0174675717275,5.652702003610025,0
544.0680525623196,77.42415484754486,1902.8093092321496,0.5938125346107483,-0.49043942490001863,1
478.4717326835589,66.44481371917045,1698.3271772937082,4.149859596771566,-0.3210902665881381,1
546.2654739946798,80.1813834121376,1961.5455724106055,9.86741668994522,0.3683056041750931,1
716.8185231094786,108.36883809963426,2534.7478181947504,294.6174072716333,4.51007474794452,0
402.6576507725179,61.7188359085816,1459.821027041165,-4.1994162678604186,-0.43491538480802017,2
414.7943368521254,63.210900325932684,1428.371338019576,13.697987678172117,-0.48398504415054977,2
386.7562338458192,51.251535850076344,1344.7532208656041,-27.089519090699035,0.36610519849987877,2
381.3753635280622,60.002616688943576,1469.5247818597616,-30.750892624625923,-0.4327170245084572,2
545.6568703484909,78.03462184857983,1988.8611624769153,4.244970512771358,0.31586853862047,1
361.34766572302834,45.97171947313489,1300.2486846062948,-47.676030415096854,-0.14093110637750486,2
572.5801993330184,83.73409428569984,2121.94042122548,209.07956406112584,4.859486282794486,0
540.1974586248282,76.78551682847447,1790.682988384624,42.82418452136054,0.051186518157234816,1
589.9986243337006,86.3563019806565,2244.1034662227353,297.7548752255748,4.775579453928379,0
451.29597890368956,61.3553633565935,1530.0585120880337,-13.539666015855913,0.183627035719521,2
367.8226029776094,54.56809008788605,1378.514002768363,23.702596403131526,-0.17982679374633925,2
585.3596650352818,87.05707428447921,2090.4850364933554,24.523871633240052,-0.00500392044523181,1
555.6773491259406,83.69893474848254,2128.9844798275712,266.1752570148435,4.253341931955937,0
392.07942817959747,59.81424379441977,1405.8855062058756,-1.8722716029727384,-0.1842217214817447,2
562.4633360531733,74.64988114233883,1810.958176461906,14.860646263885666,0.3541667975619677,1
577.1779892954951,89.21145751891616,2102.440226320383,279.92993452301675,5.351425437208058,0
552.7088791096689,83.00482612781397,2126.7523165242906,15.232158432508824,0.04621124499013618,1
632.1149614312219,92.02600540464272,2213.3954569876564,236.24658386632524,4.835840361726592,0
419.46003566386923,61.02084875502122,1501.6475522256758,48.22856955080189,0.21092801835036706,2
438.0199532495315,64.87006967236928,1456.1618366394264,57.01190296722712,-1.0410929664372561,2
472.69214386069257,60.51656135466182,1741.999567267255,-45.290045019218184,0.19607546952071958,1
459.64342992775795,60.86180199201797,1526.5580277957542,12.121188743491249,0.17611339192932668,2
558.9723164593032,79.21561551950673,2014.351144620342,48.528763272637775,-0.49803335459467774,1
400.45990115409677,51.04393888094953,1346.6429728975581,23.776197310674785,-0.7133967915225586,2
647.3104307976722,93.45357978196147,2439.769948461596,309.02886086535466,4.920380168907166,0
687.7880295388549,98.84161913582008,2447.8873598893674,262.87537422047086,5.606268338046777,0
648.8149169910428,86.58631724951137,2176.519248954256,285.76640369069537,4.302681820509511,0
547.3658924677453,77.98438723982494,2111.613753227204,5.674240392801605,-0.13229392142601323,1
468.25236302856115,71.79154872717555,1764.6790001230243,18.49969631327939,0.9207336426638993,1
446.44010218976825,64.94167341283926,1513.7563426596546,-24.56483625790717,0.3573901502917417,2
513.3401526682873,72.20652020874202,1937.2559829763734,-25.41797783948152,-0.4843438497426095,1
490.2169513348015,76.32394544640056,1828.9430940455427,-3.3817869116347357,-0.28440166211228196,1
679.033694860177,94.86867956610254,2219.9237502629007,282.0049094819036,5.719265845113133,0
386.45801547634665,50.94268895559735,1524.8487707186634,-3.734736214272208,-0.26446876209941794,2
477.6651822956905,70.41303070373594,1679.371546941163,-11.375476500201337,-0.21269524236984003,1
446.36816254579725,66.72431198200955,1658.287159155905,-4.768538754497718,0.2675021431668736,1
419.7676883857524,63.963090498152866,1512.7894058838149,-15.801220169812753,-0.1051123487880097,2
671.2732097383291,93.46207955989335,2300.3565001474103,286.85479790694757,4.976872687712812,0
492.31840256327666,69.35182277574188,1861.931072154375,-33.769864822639654,0.1148275939131983,1
613.2089722095882,88.06297115085766,2158.3881115361737,276.1956410289417,4.342106334700663,0
542.4858317065718,82.41698657242867,1909.3847354249253,6.180632263076702,0.48238201297611377,1
513.3584866084427,73.45132440636142,1733.3487670211398,-29.933179548544484,-0.508680538044064,1
469.0676003955302,67.84320222813702,1532.2556971663093,31.463972282386173,0.04686697533152968,1
611.3516500476111,95.32796043698059,2315.264993797906,256.38541426056355,4.368556683830366,0
587.069493975611,80.84572552127091,1984.092706717372,28.20438090970396,0.6549470239331643,1
588.7553513273195,87.3588790354292,2172.6981863065066,271.8146279505865,4.330414043047315,0
667.1189599683735,99.76419261474788,2349.2041163717877,308.7354208782621,5.516882498994832,0
543.9220215695699,77.4263777453242,1879.0673835990028,4.179575040036687,-0.16822699987307627,1
446.6849371901337,56.3062418606741,1377.7627778670055,13.446565655666888,0.04353497524221924,2
461.24511500046316,66.04910643733471,1873.1997341447059,23.475453322161126,0.43402094319523765,1
497.1562279815649,71.26559742620856,1825.8091361391157,45.24248566981449,-0.3811542638920932,1
655.152862279762,97.04097982101435,2510.694309210441,313.49233568809797,5.401946217683185,0
455.8659880552031,65.38868854473388,1760.4220293609742,10.632912140222016,0.010417495940639402,1
554.3671662829316,79.78995168958778,1930.5567635746377,-31.989511946729472,0.16416251283823377,1
514.5181924224393,77.85467719708971,1997.0710599134923,-57.30858625684818,0.21779550977845608,1
429.6344135858683,59.8112380766101,1646.2496531873383,-3.0936087350723263,-0.030336617341007892,2
350.8529156423947,54.893668664496865,1483.810273223626,-16.948979016659813,-0.32301056014680374,2
640.8347673041545,91.4327096477375,2316.7105271528794,256.92298802686514,4.587586880388265,0
428.85177143132915,59.509047867561826,1374.0515413833864,-1.955455065231812,-0.8022643720308141,2
460.0477624623794,66.03852323004082,1702.3862582862357,15.722842417771313,-0.5228013247909808,1
500.02447047173536,71.72795331616548,1884.8544463514827,-14.728932459421618,-0.05588387217586622,1
627.7365182858066,93.17010827902018,2187.8069130982562,297.23580968669165,5.217204536006625,0
622.9325152367196,92.42730785932088,2212.1569767251412,264.7945324153405,5.005128050414478,0
496.3428391224014,75.03255008503804,1965.5232513884948,0.8922428417290079,0.3906874206138037,1
